lat,lon,heatDays,extraDays
62.50000000000001,296.875,6,3.0
62.50000000000001,298.125,6,3.0
62.50000000000001,299.37500000000006,7,4.0
62.50000000000001,300.625,7,4.0
62.50000000000001,301.875,7,4.0
62.50000000000001,303.125,7,4.0
62.50000000000001,304.375,7,4.0
62.50000000000001,305.625,8,5.0
62.50000000000001,306.875,10,7.0
62.50000000000001,308.125,10,7.0
62.50000000000001,309.375,7,4.0
62.50000000000001,310.625,8,5.0
62.50000000000001,311.875,10,7.0
62.50000000000001,313.125,11,8.0
62.50000000000001,314.375,11,8.0
62.50000000000001,315.625,1,-2.0
62.50000000000001,316.875,1,-2.0
62.50000000000001,318.125,1,-2.0
62.50000000000001,319.375,1,-2.0
62.50000000000001,320.62500000000006,0,-3.0
62.50000000000001,321.875,0,-3.0
62.50000000000001,323.125,0,-3.0
62.50000000000001,324.375,0,-3.0
62.50000000000001,325.625,0,-3.0
62.50000000000001,326.875,0,-3.0
62.50000000000001,328.125,0,-3.0
62.50000000000001,329.375,0,-3.0
62.50000000000001,330.625,0,-3.0
62.50000000000001,331.875,0,-3.0
62.50000000000001,333.125,0,-3.0
62.50000000000001,334.375,0,-3.0
62.50000000000001,335.625,0,-3.0
62.50000000000001,336.875,0,-3.0
62.50000000000001,338.125,2,-1.0
62.50000000000001,339.375,2,-1.0
62.50000000000001,340.625,2,-1.0
62.50000000000001,341.875,2,-1.0
62.50000000000001,343.125,2,-1.0
62.50000000000001,344.37500000000006,2,-1.0
62.50000000000001,345.625,2,-1.0
62.50000000000001,346.875,3,0.0
62.50000000000001,348.125,3,0.0
62.50000000000001,349.375,4,1.0
62.50000000000001,350.625,5,2.0
62.50000000000001,351.875,5,2.0
62.50000000000001,353.125,5,2.0
62.50000000000001,354.375,5,2.0
62.50000000000001,355.625,5,2.0
62.50000000000001,356.875,6,3.0
62.50000000000001,358.125,5,2.0
62.50000000000001,359.375,4,1.0
63.50000000000001,0.625,4,1.0
63.50000000000001,1.8749999999999998,4,1.0
63.50000000000001,3.125,3,0.0
63.50000000000001,4.375,3,0.0
63.50000000000001,5.625,3,0.0
63.50000000000001,6.875,3,0.0
63.50000000000001,8.125,3,0.0
63.50000000000001,9.375,3,0.0
63.50000000000001,10.625,3,0.0
63.50000000000001,11.875,3,0.0
63.50000000000001,13.125000000000002,7,4.0
63.50000000000001,14.375,9,6.0
63.50000000000001,15.625000000000002,7,4.0
63.50000000000001,16.875,6,3.0
63.50000000000001,18.125,6,3.0
63.50000000000001,19.375,6,3.0
63.50000000000001,20.625,6,3.0
63.50000000000001,21.875,7,4.0
63.50000000000001,23.125,7,4.0
63.50000000000001,24.375,7,4.0
63.50000000000001,25.625,8,5.0
63.50000000000001,26.875,8,5.0
63.50000000000001,28.125,8,5.0
63.50000000000001,29.375,8,5.0
63.50000000000001,30.625000000000004,7,4.0
63.50000000000001,31.875000000000004,7,4.0
63.50000000000001,33.125,7,4.0
63.50000000000001,34.375,7,4.0
63.50000000000001,35.625,8,5.0
63.50000000000001,36.875,9,6.0
63.50000000000001,38.125,10,7.0
63.50000000000001,39.375,10,7.0
63.50000000000001,40.625,11,8.0
63.50000000000001,41.875,11,8.0
63.50000000000001,43.125,8,5.0
63.50000000000001,44.375,7,4.0
63.50000000000001,45.625,7,4.0
63.50000000000001,46.875,8,5.0
63.50000000000001,48.125,8,5.0
63.50000000000001,49.375,8,5.0
63.50000000000001,50.625,6,3.0
63.50000000000001,51.875,5,2.0
63.50000000000001,53.125,5,2.0
63.50000000000001,54.375,4,1.0
63.50000000000001,55.625,4,1.0
63.50000000000001,56.875,4,1.0
63.50000000000001,58.125,4,1.0
63.50000000000001,59.37499999999999,1,-2.0
63.50000000000001,60.62499999999999,1,-2.0
63.50000000000001,61.87500000000001,1,-2.0
63.50000000000001,63.12500000000001,1,-2.0
63.50000000000001,64.375,2,-1.0
63.50000000000001,65.625,2,-1.0
63.50000000000001,66.875,2,-1.0
63.50000000000001,68.125,2,-1.0
63.50000000000001,69.375,2,-1.0
63.50000000000001,70.625,2,-1.0
63.50000000000001,71.87500000000001,2,-1.0
63.50000000000001,73.125,2,-1.0
63.50000000000001,74.375,2,-1.0
63.50000000000001,75.625,2,-1.0
63.50000000000001,76.875,2,-1.0
63.50000000000001,78.125,2,-1.0
63.50000000000001,79.375,3,0.0
63.50000000000001,80.625,3,0.0
63.50000000000001,81.875,3,0.0
63.50000000000001,83.12500000000001,3,0.0
63.50000000000001,84.375,3,0.0
63.50000000000001,85.625,2,-1.0
63.50000000000001,86.875,2,-1.0
63.50000000000001,88.125,2,-1.0
63.50000000000001,89.375,2,-1.0
63.50000000000001,90.625,2,-1.0
63.50000000000001,91.875,2,-1.0
63.50000000000001,93.125,3,0.0
63.50000000000001,94.37500000000001,3,0.0
63.50000000000001,95.625,3,0.0
63.50000000000001,96.875,2,-1.0
63.50000000000001,98.125,2,-1.0
63.50000000000001,99.375,2,-1.0
63.50000000000001,100.625,2,-1.0
63.50000000000001,101.875,3,0.0
63.50000000000001,103.125,3,0.0
63.50000000000001,104.375,5,2.0
63.50000000000001,105.62500000000001,5,2.0
63.50000000000001,106.875,5,2.0
63.50000000000001,108.125,5,2.0
63.50000000000001,109.375,6,3.0
63.50000000000001,110.625,6,3.0
63.50000000000001,111.875,5,2.0
63.50000000000001,113.125,5,2.0
63.50000000000001,114.375,6,3.0
63.50000000000001,115.62500000000001,6,3.0
63.50000000000001,116.87500000000001,6,3.0
63.50000000000001,118.125,6,3.0
63.50000000000001,119.375,6,3.0
63.50000000000001,120.625,6,3.0
63.50000000000001,121.875,7,4.0
63.50000000000001,123.125,6,3.0
63.50000000000001,124.375,8,5.0
63.50000000000001,125.625,8,5.0
63.50000000000001,126.875,8,5.0
63.50000000000001,128.125,7,4.0
63.50000000000001,129.375,8,5.0
63.50000000000001,130.625,8,5.0
63.50000000000001,131.875,8,5.0
63.50000000000001,133.12500000000003,7,4.0
63.50000000000001,134.375,7,4.0
63.50000000000001,135.625,6,3.0
63.50000000000001,136.875,6,3.0
63.50000000000001,138.125,4,1.0
63.50000000000001,139.375,4,1.0
63.50000000000001,140.625,4,1.0
63.50000000000001,141.875,4,1.0
63.50000000000001,143.125,5,2.0
63.50000000000001,144.375,8,5.0
63.50000000000001,145.625,8,5.0
63.50000000000001,146.875,11,8.0
63.50000000000001,148.125,11,8.0
63.50000000000001,149.375,12,9.0
63.50000000000001,150.625,11,8.0
63.50000000000001,151.875,11,8.0
63.50000000000001,153.125,10,7.0
63.50000000000001,154.375,9,6.0
63.50000000000001,155.625,7,4.0
63.50000000000001,156.875,7,4.0
63.50000000000001,158.125,9,6.0
63.50000000000001,159.375,9,6.0
63.50000000000001,160.625,10,7.0
63.50000000000001,161.875,10,7.0
63.50000000000001,163.125,10,7.0
63.50000000000001,164.375,11,8.0
63.50000000000001,165.625,14,11.0
63.50000000000001,166.875,14,11.0
63.50000000000001,168.125,12,9.0
63.50000000000001,169.375,13,10.0
63.50000000000001,170.625,12,9.0
63.50000000000001,171.875,12,9.0
63.50000000000001,173.125,13,10.0
63.50000000000001,174.375,12,9.0
63.50000000000001,175.625,12,9.0
63.50000000000001,176.87500000000003,10,7.0
63.50000000000001,178.125,9,6.0
63.50000000000001,179.375,10,7.0
63.50000000000001,180.625,12,9.0
63.50000000000001,181.875,13,10.0
63.50000000000001,183.125,12,9.0
63.50000000000001,184.375,11,8.0
63.50000000000001,185.625,9,6.0
63.50000000000001,186.875,5,2.0
63.50000000000001,188.125,5,2.0
63.50000000000001,189.375,5,2.0
63.50000000000001,190.625,5,2.0
63.50000000000001,191.875,5,2.0
63.50000000000001,193.125,6,3.0
63.50000000000001,194.375,7,4.0
63.50000000000001,195.625,7,4.0
63.50000000000001,196.875,8,5.0
63.50000000000001,198.125,9,6.0
63.50000000000001,199.37500000000003,9,6.0
63.50000000000001,200.625,9,6.0
63.50000000000001,201.875,9,6.0
63.50000000000001,203.125,10,7.0
63.50000000000001,204.375,13,10.0
63.50000000000001,205.625,12,9.0
63.50000000000001,206.875,12,9.0
63.50000000000001,208.125,13,10.0
63.50000000000001,209.375,14,11.0
63.50000000000001,210.625,17,14.0
63.50000000000001,211.875,16,13.0
63.50000000000001,213.125,17,14.0
63.50000000000001,214.375,18,15.0
63.50000000000001,215.625,18,15.0
63.50000000000001,216.875,19,16.0
63.50000000000001,218.125,18,15.0
63.50000000000001,219.375,18,15.0
63.50000000000001,220.625,18,15.0
63.50000000000001,221.87500000000003,20,17.0
63.50000000000001,223.125,22,19.0
63.50000000000001,224.375,19,16.0
63.50000000000001,225.625,19,16.0
63.50000000000001,226.875,19,16.0
63.50000000000001,228.125,19,16.0
63.50000000000001,229.375,19,16.0
63.50000000000001,230.62499999999997,13,10.0
63.50000000000001,231.875,14,11.0
63.50000000000001,233.12500000000003,14,11.0
63.50000000000001,234.375,15,12.0
63.50000000000001,235.62500000000003,17,14.0
63.50000000000001,236.875,16,13.0
63.50000000000001,238.12500000000003,14,11.0
63.50000000000001,239.375,14,11.0
63.50000000000001,240.62500000000003,14,11.0
63.50000000000001,241.875,14,11.0
63.50000000000001,243.12500000000003,15,12.0
63.50000000000001,244.375,14,11.0
63.50000000000001,245.625,14,11.0
63.50000000000001,246.875,14,11.0
63.50000000000001,248.125,15,12.0
63.50000000000001,249.37499999999997,14,11.0
63.50000000000001,250.625,14,11.0
63.50000000000001,251.87499999999997,13,10.0
63.50000000000001,253.125,13,10.0
63.50000000000001,254.37500000000003,13,10.0
63.50000000000001,255.625,14,11.0
63.50000000000001,256.875,14,11.0
63.50000000000001,258.125,14,11.0
63.50000000000001,259.375,14,11.0
63.50000000000001,260.625,14,11.0
63.50000000000001,261.875,13,10.0
63.50000000000001,263.125,13,10.0
63.50000000000001,264.375,13,10.0
63.50000000000001,265.625,12,9.0
63.50000000000001,266.875,11,8.0
63.50000000000001,268.125,12,9.0
63.50000000000001,269.375,12,9.0
63.50000000000001,270.625,12,9.0
63.50000000000001,271.875,11,8.0
63.50000000000001,273.125,9,6.0
63.50000000000001,274.375,8,5.0
63.50000000000001,275.625,7,4.0
63.50000000000001,276.875,7,4.0
63.50000000000001,278.125,8,5.0
63.50000000000001,279.375,7,4.0
63.50000000000001,280.625,7,4.0
63.50000000000001,281.875,7,4.0
63.50000000000001,283.125,7,4.0
63.50000000000001,284.375,7,4.0
63.50000000000001,285.625,7,4.0
63.50000000000001,286.875,6,3.0
63.50000000000001,288.125,5,2.0
63.50000000000001,289.375,5,2.0
63.50000000000001,290.625,6,3.0
63.50000000000001,291.875,6,3.0
63.50000000000001,293.125,6,3.0
63.50000000000001,294.375,6,3.0
63.50000000000001,295.625,6,3.0
63.50000000000001,296.875,6,3.0
63.50000000000001,298.125,7,4.0
63.50000000000001,299.37500000000006,7,4.0
63.50000000000001,300.625,6,3.0
63.50000000000001,301.875,6,3.0
63.50000000000001,303.125,6,3.0
63.50000000000001,304.375,7,4.0
63.50000000000001,305.625,10,7.0
63.50000000000001,306.875,10,7.0
63.50000000000001,308.125,7,4.0
63.50000000000001,309.375,6,3.0
63.50000000000001,310.625,6,3.0
63.50000000000001,311.875,7,4.0
63.50000000000001,313.125,0,-3.0
63.50000000000001,314.375,0,-3.0
63.50000000000001,315.625,1,-2.0
63.50000000000001,316.875,3,0.0
63.50000000000001,318.125,4,1.0
63.50000000000001,319.375,2,-1.0
63.50000000000001,320.62500000000006,1,-2.0
63.50000000000001,321.875,1,-2.0
63.50000000000001,323.125,0,-3.0
63.50000000000001,324.375,0,-3.0
63.50000000000001,325.625,0,-3.0
63.50000000000001,326.875,0,-3.0
63.50000000000001,328.125,0,-3.0
63.50000000000001,329.375,0,-3.0
63.50000000000001,330.625,0,-3.0
63.50000000000001,331.875,0,-3.0
63.50000000000001,333.125,0,-3.0
63.50000000000001,334.375,0,-3.0
63.50000000000001,335.625,0,-3.0
63.50000000000001,336.875,0,-3.0
63.50000000000001,338.125,1,-2.0
63.50000000000001,339.375,2,-1.0
63.50000000000001,340.625,2,-1.0
63.50000000000001,341.875,2,-1.0
63.50000000000001,343.125,2,-1.0
63.50000000000001,344.37500000000006,2,-1.0
63.50000000000001,345.625,2,-1.0
63.50000000000001,346.875,2,-1.0
63.50000000000001,348.125,2,-1.0
63.50000000000001,349.375,2,-1.0
63.50000000000001,350.625,2,-1.0
63.50000000000001,351.875,3,0.0
63.50000000000001,353.125,4,1.0
63.50000000000001,354.375,4,1.0
63.50000000000001,355.625,5,2.0
63.50000000000001,356.875,5,2.0
63.50000000000001,358.125,4,1.0
63.50000000000001,359.375,4,1.0
64.5,0.625,4,1.0
64.5,1.8749999999999998,4,1.0
64.5,3.125,4,1.0
64.5,4.375,3,0.0
64.5,5.625,3,0.0
64.5,6.875,3,0.0
64.5,8.125,3,0.0
64.5,9.375,3,0.0
64.5,10.625,3,0.0
64.5,11.875,3,0.0
64.5,13.125000000000002,3,0.0
64.5,14.375,3,0.0
64.5,15.625000000000002,7,4.0
64.5,16.875,7,4.0
64.5,18.125,6,3.0
64.5,19.375,6,3.0
64.5,20.625,6,3.0
64.5,21.875,6,3.0
64.5,23.125,6,3.0
64.5,24.375,6,3.0
64.5,25.625,6,3.0
64.5,26.875,7,4.0
64.5,28.125,8,5.0
64.5,29.375,7,4.0
64.5,30.625000000000004,7,4.0
64.5,31.875000000000004,7,4.0
64.5,33.125,7,4.0
64.5,34.375,7,4.0
64.5,35.625,7,4.0
64.5,36.875,7,4.0
64.5,38.125,7,4.0
64.5,39.375,10,7.0
64.5,40.625,10,7.0
64.5,41.875,9,6.0
64.5,43.125,9,6.0
64.5,44.375,8,5.0
64.5,45.625,6,3.0
64.5,46.875,6,3.0
64.5,48.125,8,5.0
64.5,49.375,7,4.0
64.5,50.625,6,3.0
64.5,51.875,5,2.0
64.5,53.125,5,2.0
64.5,54.375,5,2.0
64.5,55.625,5,2.0
64.5,56.875,4,1.0
64.5,58.125,4,1.0
64.5,59.37499999999999,4,1.0
64.5,60.62499999999999,2,-1.0
64.5,61.87500000000001,2,-1.0
64.5,63.12500000000001,2,-1.0
64.5,64.375,2,-1.0
64.5,65.625,2,-1.0
64.5,66.875,2,-1.0
64.5,68.125,2,-1.0
64.5,69.375,2,-1.0
64.5,70.625,3,0.0
64.5,71.87500000000001,2,-1.0
64.5,73.125,2,-1.0
64.5,74.375,2,-1.0
64.5,75.625,2,-1.0
64.5,76.875,2,-1.0
64.5,78.125,2,-1.0
64.5,79.375,3,0.0
64.5,80.625,3,0.0
64.5,81.875,3,0.0
64.5,83.12500000000001,3,0.0
64.5,84.375,3,0.0
64.5,85.625,2,-1.0
64.5,86.875,2,-1.0
64.5,88.125,2,-1.0
64.5,89.375,2,-1.0
64.5,90.625,2,-1.0
64.5,91.875,3,0.0
64.5,93.125,4,1.0
64.5,94.37500000000001,3,0.0
64.5,95.625,3,0.0
64.5,96.875,2,-1.0
64.5,98.125,3,0.0
64.5,99.375,3,0.0
64.5,100.625,3,0.0
64.5,101.875,3,0.0
64.5,103.125,4,1.0
64.5,104.375,5,2.0
64.5,105.62500000000001,5,2.0
64.5,106.875,5,2.0
64.5,108.125,5,2.0
64.5,109.375,5,2.0
64.5,110.625,6,3.0
64.5,111.875,5,2.0
64.5,113.125,5,2.0
64.5,114.375,6,3.0
64.5,115.62500000000001,6,3.0
64.5,116.87500000000001,6,3.0
64.5,118.125,6,3.0
64.5,119.375,6,3.0
64.5,120.625,6,3.0
64.5,121.875,6,3.0
64.5,123.125,6,3.0
64.5,124.375,7,4.0
64.5,125.625,7,4.0
64.5,126.875,7,4.0
64.5,128.125,7,4.0
64.5,129.375,6,3.0
64.5,130.625,6,3.0
64.5,131.875,6,3.0
64.5,133.12500000000003,7,4.0
64.5,134.375,6,3.0
64.5,135.625,5,2.0
64.5,136.875,4,1.0
64.5,138.125,5,2.0
64.5,139.375,4,1.0
64.5,140.625,4,1.0
64.5,141.875,4,1.0
64.5,143.125,5,2.0
64.5,144.375,6,3.0
64.5,145.625,7,4.0
64.5,146.875,6,3.0
64.5,148.125,6,3.0
64.5,149.375,10,7.0
64.5,150.625,12,9.0
64.5,151.875,12,9.0
64.5,153.125,12,9.0
64.5,154.375,11,8.0
64.5,155.625,10,7.0
64.5,156.875,9,6.0
64.5,158.125,10,7.0
64.5,159.375,11,8.0
64.5,160.625,12,9.0
64.5,161.875,13,10.0
64.5,163.125,13,10.0
64.5,164.375,13,10.0
64.5,165.625,13,10.0
64.5,166.875,14,11.0
64.5,168.125,17,14.0
64.5,169.375,17,14.0
64.5,170.625,15,12.0
64.5,171.875,15,12.0
64.5,173.125,16,13.0
64.5,174.375,15,12.0
64.5,175.625,14,11.0
64.5,176.87500000000003,11,8.0
64.5,178.125,9,6.0
64.5,179.375,12,9.0
64.5,180.625,13,10.0
64.5,181.875,14,11.0
64.5,183.125,14,11.0
64.5,184.375,10,7.0
64.5,185.625,5,2.0
64.5,186.875,5,2.0
64.5,188.125,5,2.0
64.5,189.375,5,2.0
64.5,190.625,6,3.0
64.5,191.875,6,3.0
64.5,193.125,8,5.0
64.5,194.375,8,5.0
64.5,195.625,10,7.0
64.5,196.875,10,7.0
64.5,198.125,11,8.0
64.5,199.37500000000003,11,8.0
64.5,200.625,13,10.0
64.5,201.875,14,11.0
64.5,203.125,15,12.0
64.5,204.375,16,13.0
64.5,205.625,18,15.0
64.5,206.875,20,17.0
64.5,208.125,19,16.0
64.5,209.375,18,15.0
64.5,210.625,19,16.0
64.5,211.875,19,16.0
64.5,213.125,20,17.0
64.5,214.375,19,16.0
64.5,215.625,18,15.0
64.5,216.875,18,15.0
64.5,218.125,18,15.0
64.5,219.375,18,15.0
64.5,220.625,18,15.0
64.5,221.87500000000003,18,15.0
64.5,223.125,18,15.0
64.5,224.375,19,16.0
64.5,225.625,18,15.0
64.5,226.875,18,15.0
64.5,228.125,14,11.0
64.5,229.375,14,11.0
64.5,230.62499999999997,14,11.0
64.5,231.875,14,11.0
64.5,233.12500000000003,15,12.0
64.5,234.375,20,17.0
64.5,235.62500000000003,18,15.0
64.5,236.875,16,13.0
64.5,238.12500000000003,16,13.0
64.5,239.375,14,11.0
64.5,240.62500000000003,14,11.0
64.5,241.875,13,10.0
64.5,243.12500000000003,14,11.0
64.5,244.375,13,10.0
64.5,245.625,13,10.0
64.5,246.875,14,11.0
64.5,248.125,17,14.0
64.5,249.37499999999997,18,15.0
64.5,250.625,16,13.0
64.5,251.87499999999997,14,11.0
64.5,253.125,13,10.0
64.5,254.37500000000003,15,12.0
64.5,255.625,16,13.0
64.5,256.875,15,12.0
64.5,258.125,13,10.0
64.5,259.375,12,9.0
64.5,260.625,12,9.0
64.5,261.875,12,9.0
64.5,263.125,10,7.0
64.5,264.375,10,7.0
64.5,265.625,9,6.0
64.5,266.875,10,7.0
64.5,268.125,11,8.0
64.5,269.375,11,8.0
64.5,270.625,10,7.0
64.5,271.875,11,8.0
64.5,273.125,9,6.0
64.5,274.375,7,4.0
64.5,275.625,8,5.0
64.5,276.875,9,6.0
64.5,278.125,9,6.0
64.5,279.375,8,5.0
64.5,280.625,8,5.0
64.5,281.875,7,4.0
64.5,283.125,7,4.0
64.5,284.375,7,4.0
64.5,285.625,7,4.0
64.5,286.875,7,4.0
64.5,288.125,7,4.0
64.5,289.375,7,4.0
64.5,290.625,7,4.0
64.5,291.875,7,4.0
64.5,293.125,8,5.0
64.5,294.375,8,5.0
64.5,295.625,7,4.0
64.5,296.875,7,4.0
64.5,298.125,6,3.0
64.5,299.37500000000006,7,4.0
64.5,300.625,7,4.0
64.5,301.875,6,3.0
64.5,303.125,6,3.0
64.5,304.375,4,1.0
64.5,305.625,4,1.0
64.5,306.875,6,3.0
64.5,308.125,6,3.0
64.5,309.375,4,1.0
64.5,310.625,2,-1.0
64.5,311.875,1,-2.0
64.5,313.125,0,-3.0
64.5,314.375,0,-3.0
64.5,315.625,0,-3.0
64.5,316.875,1,-2.0
64.5,318.125,1,-2.0
64.5,319.375,2,-1.0
64.5,320.62500000000006,2,-1.0
64.5,321.875,1,-2.0
64.5,323.125,1,-2.0
64.5,324.375,1,-2.0
64.5,325.625,1,-2.0
64.5,326.875,1,-2.0
64.5,328.125,0,-3.0
64.5,329.375,0,-3.0
64.5,330.625,1,-2.0
64.5,331.875,1,-2.0
64.5,333.125,0,-3.0
64.5,334.375,0,-3.0
64.5,335.625,0,-3.0
64.5,336.875,0,-3.0
64.5,338.125,2,-1.0
64.5,339.375,2,-1.0
64.5,340.625,2,-1.0
64.5,341.875,3,0.0
64.5,343.125,2,-1.0
64.5,344.37500000000006,2,-1.0
64.5,345.625,2,-1.0
64.5,346.875,3,0.0
64.5,348.125,3,0.0
64.5,349.375,3,0.0
64.5,350.625,3,0.0
64.5,351.875,3,0.0
64.5,353.125,3,0.0
64.5,354.375,5,2.0
64.5,355.625,5,2.0
64.5,356.875,4,1.0
64.5,358.125,4,1.0
64.5,359.375,4,1.0
65.5,0.625,4,1.0
65.5,1.8749999999999998,4,1.0
65.5,3.125,4,1.0
65.5,4.375,5,2.0
65.5,5.625,5,2.0
65.5,6.875,5,2.0
65.5,8.125,4,1.0
65.5,9.375,4,1.0
65.5,10.625,3,0.0
65.5,11.875,3,0.0
65.5,13.125000000000002,3,0.0
65.5,14.375,1,-2.0
65.5,15.625000000000002,2,-1.0
65.5,16.875,5,2.0
65.5,18.125,6,3.0
65.5,19.375,7,4.0
65.5,20.625,8,5.0
65.5,21.875,8,5.0
65.5,23.125,7,4.0
65.5,24.375,7,4.0
65.5,25.625,7,4.0
65.5,26.875,7,4.0
65.5,28.125,7,4.0
65.5,29.375,6,3.0
65.5,30.625000000000004,7,4.0
65.5,31.875000000000004,7,4.0
65.5,33.125,7,4.0
65.5,34.375,7,4.0
65.5,35.625,7,4.0
65.5,36.875,7,4.0
65.5,38.125,7,4.0
65.5,39.375,8,5.0
65.5,40.625,7,4.0
65.5,41.875,8,5.0
65.5,43.125,7,4.0
65.5,44.375,9,6.0
65.5,45.625,8,5.0
65.5,46.875,10,7.0
65.5,48.125,9,6.0
65.5,49.375,9,6.0
65.5,50.625,9,6.0
65.5,51.875,8,5.0
65.5,53.125,8,5.0
65.5,54.375,8,5.0
65.5,55.625,7,4.0
65.5,56.875,7,4.0
65.5,58.125,6,3.0
65.5,59.37499999999999,5,2.0
65.5,60.62499999999999,4,1.0
65.5,61.87500000000001,3,0.0
65.5,63.12500000000001,4,1.0
65.5,64.375,3,0.0
65.5,65.625,2,-1.0
65.5,66.875,2,-1.0
65.5,68.125,2,-1.0
65.5,69.375,3,0.0
65.5,70.625,2,-1.0
65.5,71.87500000000001,2,-1.0
65.5,73.125,2,-1.0
65.5,74.375,3,0.0
65.5,75.625,3,0.0
65.5,76.875,3,0.0
65.5,78.125,3,0.0
65.5,79.375,3,0.0
65.5,80.625,3,0.0
65.5,81.875,3,0.0
65.5,83.12500000000001,3,0.0
65.5,84.375,3,0.0
65.5,85.625,2,-1.0
65.5,86.875,2,-1.0
65.5,88.125,2,-1.0
65.5,89.375,2,-1.0
65.5,90.625,2,-1.0
65.5,91.875,5,2.0
65.5,93.125,5,2.0
65.5,94.37500000000001,5,2.0
65.5,95.625,5,2.0
65.5,96.875,5,2.0
65.5,98.125,5,2.0
65.5,99.375,4,1.0
65.5,100.625,4,1.0
65.5,101.875,4,1.0
65.5,103.125,4,1.0
65.5,104.375,4,1.0
65.5,105.62500000000001,5,2.0
65.5,106.875,5,2.0
65.5,108.125,5,2.0
65.5,109.375,5,2.0
65.5,110.625,5,2.0
65.5,111.875,5,2.0
65.5,113.125,5,2.0
65.5,114.375,5,2.0
65.5,115.62500000000001,6,3.0
65.5,116.87500000000001,6,3.0
65.5,118.125,6,3.0
65.5,119.375,6,3.0
65.5,120.625,6,3.0
65.5,121.875,6,3.0
65.5,123.125,7,4.0
65.5,124.375,7,4.0
65.5,125.625,7,4.0
65.5,126.875,5,2.0
65.5,128.125,6,3.0
65.5,129.375,6,3.0
65.5,130.625,6,3.0
65.5,131.875,6,3.0
65.5,133.12500000000003,7,4.0
65.5,134.375,6,3.0
65.5,135.625,7,4.0
65.5,136.875,6,3.0
65.5,138.125,7,4.0
65.5,139.375,3,0.0
65.5,140.625,3,0.0
65.5,141.875,7,4.0
65.5,143.125,7,4.0
65.5,144.375,7,4.0
65.5,145.625,6,3.0
65.5,146.875,7,4.0
65.5,148.125,9,6.0
65.5,149.375,10,7.0
65.5,150.625,11,8.0
65.5,151.875,11,8.0
65.5,153.125,11,8.0
65.5,154.375,10,7.0
65.5,155.625,9,6.0
65.5,156.875,7,4.0
65.5,158.125,6,3.0
65.5,159.375,6,3.0
65.5,160.625,7,4.0
65.5,161.875,11,8.0
65.5,163.125,12,9.0
65.5,164.375,13,10.0
65.5,165.625,14,11.0
65.5,166.875,16,13.0
65.5,168.125,16,13.0
65.5,169.375,16,13.0
65.5,170.625,15,12.0
65.5,171.875,16,13.0
65.5,173.125,17,14.0
65.5,174.375,16,13.0
65.5,175.625,17,14.0
65.5,176.87500000000003,15,12.0
65.5,178.125,11,8.0
65.5,179.375,12,9.0
65.5,180.625,13,10.0
65.5,181.875,13,10.0
65.5,183.125,12,9.0
65.5,184.375,10,7.0
65.5,185.625,9,6.0
65.5,186.875,8,5.0
65.5,188.125,8,5.0
65.5,189.375,8,5.0
65.5,190.625,8,5.0
65.5,191.875,9,6.0
65.5,193.125,11,8.0
65.5,194.375,11,8.0
65.5,195.625,11,8.0
65.5,196.875,11,8.0
65.5,198.125,13,10.0
65.5,199.37500000000003,13,10.0
65.5,200.625,13,10.0
65.5,201.875,16,13.0
65.5,203.125,16,13.0
65.5,204.375,19,16.0
65.5,205.625,19,16.0
65.5,206.875,19,16.0
65.5,208.125,18,15.0
65.5,209.375,19,16.0
65.5,210.625,20,17.0
65.5,211.875,18,15.0
65.5,213.125,22,19.0
65.5,214.375,22,19.0
65.5,215.625,21,18.0
65.5,216.875,19,16.0
65.5,218.125,19,16.0
65.5,219.375,19,16.0
65.5,220.625,19,16.0
65.5,221.87500000000003,19,16.0
65.5,223.125,16,13.0
65.5,224.375,14,11.0
65.5,225.625,13,10.0
65.5,226.875,14,11.0
65.5,228.125,14,11.0
65.5,229.375,14,11.0
65.5,230.62499999999997,15,12.0
65.5,231.875,17,14.0
65.5,233.12500000000003,19,16.0
65.5,234.375,19,16.0
65.5,235.62500000000003,19,16.0
65.5,236.875,18,15.0
65.5,238.12500000000003,16,13.0
65.5,239.375,16,13.0
65.5,240.62500000000003,16,13.0
65.5,241.875,14,11.0
65.5,243.12500000000003,14,11.0
65.5,244.375,13,10.0
65.5,245.625,13,10.0
65.5,246.875,14,11.0
65.5,248.125,13,10.0
65.5,249.37499999999997,12,9.0
65.5,250.625,13,10.0
65.5,251.87499999999997,13,10.0
65.5,253.125,12,9.0
